requirement_id,received_at,source,product_area,requester_role,raw_requirement_text,business_context,delivery_window,priority_hint
REQ-200623,2025-01-27T07:00:00,notion,inventory,engineering manager,Client asked for approval workflow in inventory. The system must support comment on review. It should also allow upload documents. Reporting should include failure reasons.,"Hi  team,    Support  team  gets  repeated  complaints.
  Sent  from  mobile.",next quarter,high
REQ-200624,2025-01-27T08:00:00,notion,analytics,ops lead,"Please  help  -  We  need  exception  dashboard  for  analytics.  Users  should  be  able  to  assign  approvers,  upload  documents,  and  view  SLA  metrics.  Admins  want  daily  trend  charts.  Keep  v1  simple  and  web-first.      Thanks.    ","SUPPORT TEAM GETS REPEATED COMPLAINTS.
 SENT FROM MOBILE.",TBD,medium
REQ-200625,2025-01-27T09:00:00,crm_sync,inventory,ops lead,"URGENT: Client asked for renewal reminder flow in inventory. The system must support send alerts. It should also allow search history. Reporting should include pending queues and turnaround time.
 Sent from mobile.",Please help - Needed for enterprise rollout next quarter.,2 weeks,low
REQ-200626,2025-01-27T10:00:00,meeting_notes,identity,product manager,"URGENT: WE NEED SELF-SERVICE ONBOARDING FOR IDENTITY. USERS SHOULD BE ABLE TO FILTER PENDING ITEMS, TRACK STATUS, AND EXPORT CSV. ADMINS WANT USER-LEVEL ACTIVITY REPORT. KEEP V1 SIMPLE AND WEB-FIRST.","Hi team,  Current manual process is slow and error-prone.

This is affecting users.",TBD,low
REQ-200627,2025-01-27T11:00:00,crm_sync,identity,ops lead,URGENT:  Client  asked  for  self-service  onboarding  in  identity.  The  system  must  support  upload  documents.  It  should  also  allow  filter  pending  items.  Reporting  should  include  pending  queues  and  turnaround  time.,"PLEASE HELP - LEADERSHIP WANTS BETTER VISIBILITY BEFORE SCALE-UP.

THIS IS AFFECTING USERS.",next quarter,low
REQ-200628,2025-01-27T12:00:00,email,analytics,ops lead,Please help - Client asked for exception dashboard in analytics. The system must support filter pending items. It should also allow retry failed jobs. Reporting should include approval bottlenecks.   Thanks.  ,URGENT:  Current  manual  process  is  slow  and  error-prone.      Thanks.    ,2 weeks,low
REQ-200629,2025-01-27T13:00:00,notion,inventory,product manager,Client asked for renewal reminder flow in inventory. The system must support assign approvers. It should also allow search history. Reporting should include pending queues and turnaround time.   Thanks.  ,FYI - Leadership wants better visibility before scale-up.   Thanks.  ,1 month,
REQ-200630,2025-01-27T14:00:00,email,payments,engineering manager,URGENT:  Please  plan  a  first  release  for  exception  dashboard.  Primary  need:  upload  documents.  Secondary  need:  track  status.  Nice  to  have:  assign  approvers.  Need  visibility  for  pending  queues  and  turnaround  time.,"URGENT: Support team gets repeated complaints.
 Sent from mobile.",TBD,
REQ-200631,2025-01-27T15:00:00,meeting_notes,identity,engineering manager,"Hi  team,    Please  plan  a  first  release  for  exception  dashboard.  Primary  need:  search  history.  Secondary  need:  retry  failed  jobs.  Nice  to  have:  track  status.  Need  visibility  for  approval  bottlenecks.",FYI - Support team gets repeated complaints.,next quarter,low
REQ-200632,2025-01-27T16:00:00,meeting_notes,payments,product manager,"FYI - We need exception dashboard for payments. Users should be able to assign approvers, track status, and upload documents. Admins want pending queues and turnaround time. Keep v1 simple and web-first.

This is affecting users.",Please help - Support team gets repeated complaints.   Thanks.  ,1 month,high
REQ-200633,2025-01-27T17:00:00,slack,document workflow,engineering manager,Client asked for renewal reminder flow in document workflow. The system must support assign approvers. It should also allow view SLA metrics. Reporting should include daily trend charts.   Thanks.  ,URGENT: Current manual process is slow and error-prone.   Thanks.  ,next quarter,medium
REQ-200634,2025-01-27T18:00:00,slack,identity,product manager,URGENT: Client asked for bulk upload in identity. The system must support export CSV. It should also allow comment on review. Reporting should include failure reasons.   Thanks.  ,"Please help - Leadership wants better visibility before scale-up.
 Sent from mobile.",TBD,
REQ-200635,2025-01-27T19:00:00,email,document workflow,product manager,"Hi team,  We need bulk upload for document workflow. Users should be able to upload documents, comment on review, and filter pending items. Admins want user-level activity report. Keep v1 simple and web-first.   Thanks.  ",Support team gets repeated complaints.,TBD,medium
REQ-200636,2025-01-27T20:00:00,notion,analytics,ops lead,"We need exception dashboard for analytics. Users should be able to assign approvers, filter pending items, and search history. Admins want failure reasons. Keep v1 simple and web-first.
 Sent from mobile.",FYI - Current manual process is slow and error-prone.   Thanks.  ,1 month,high
REQ-200637,2025-01-27T21:00:00,crm_sync,payments,sales engineer,"Hi team,  Please plan a first release for renewal reminder flow. Primary need: send alerts. Secondary need: retry failed jobs. Nice to have: track status. Need visibility for daily trend charts.
 Sent from mobile.","Please help - Current manual process is slow and error-prone.
 Sent from mobile.",2 weeks,high
REQ-200638,2025-01-27T22:00:00,email,notifications,sales engineer,"FYI - PLEASE PLAN A FIRST RELEASE FOR BULK UPLOAD. PRIMARY NEED: SEND ALERTS. SECONDARY NEED: FILTER PENDING ITEMS. NICE TO HAVE: COMMENT ON REVIEW. NEED VISIBILITY FOR DAILY TREND CHARTS.

THIS IS AFFECTING USERS.",Please help - Needed for enterprise rollout next quarter.   Thanks.  ,next quarter,medium
REQ-200639,2025-01-27T23:00:00,email,notifications,engineering manager,"Please  help  -  We  need  exception  dashboard  for  notifications.  Users  should  be  able  to  comment  on  review,  upload  documents,  and  filter  pending  items.  Admins  want  failure  reasons.  Keep  v1  simple  and  web-first.

This  is  affecting  users.","FYI - Support team gets repeated complaints.

This is affecting users.",TBD,medium
REQ-200640,2025-01-28T00:00:00,meeting_notes,analytics,product manager,"Hi team,  Please plan a first release for exception dashboard. Primary need: export CSV. Secondary need: retry failed jobs. Nice to have: view SLA metrics. Need visibility for failure reasons.","Support team gets repeated complaints.

This is affecting users.",next quarter,medium
REQ-200641,2025-01-28T01:00:00,meeting_notes,inventory,product manager,"URGENT: WE NEED BULK UPLOAD FOR INVENTORY. USERS SHOULD BE ABLE TO VIEW SLA METRICS, FILTER PENDING ITEMS, AND RETRY FAILED JOBS. ADMINS WANT DAILY TREND CHARTS. KEEP V1 SIMPLE AND WEB-FIRST.","Hi  team,    Leadership  wants  better  visibility  before  scale-up.

This  is  affecting  users.",2 weeks,low
REQ-200642,2025-01-28T02:00:00,slack,analytics,client stakeholder,"PLEASE HELP - WE NEED AUDIT EXPORT FOR ANALYTICS. USERS SHOULD BE ABLE TO COMMENT ON REVIEW, SEARCH HISTORY, AND FILTER PENDING ITEMS. ADMINS WANT DAILY TREND CHARTS. KEEP V1 SIMPLE AND WEB-FIRST.

THIS IS AFFECTING USERS.","Support  team  gets  repeated  complaints.

This  is  affecting  users.",1 month,medium
REQ-200643,2025-01-28T03:00:00,email,inventory,client stakeholder,"Hi team,  Please plan a first release for bulk upload. Primary need: assign approvers. Secondary need: export CSV. Nice to have: comment on review. Need visibility for failure reasons.   Thanks.  ",FYI - Current manual process is slow and error-prone.,1 month,high
REQ-200644,2025-01-28T04:00:00,meeting_notes,notifications,engineering manager,"URGENT:  We  need  exception  dashboard  for  notifications.  Users  should  be  able  to  comment  on  review,  filter  pending  items,  and  assign  approvers.  Admins  want  pending  queues  and  turnaround  time.  Keep  v1  simple  and  web-first.
  Sent  from  mobile.",Current manual process is slow and error-prone.,1 month,medium
REQ-200645,2025-01-28T05:00:00,email,document workflow,engineering manager,"URGENT: WE NEED APPROVAL WORKFLOW FOR DOCUMENT WORKFLOW. USERS SHOULD BE ABLE TO RETRY FAILED JOBS, VIEW SLA METRICS, AND EXPORT CSV. ADMINS WANT DAILY TREND CHARTS. KEEP V1 SIMPLE AND WEB-FIRST.

THIS IS AFFECTING USERS.",FYI - CURRENT MANUAL PROCESS IS SLOW AND ERROR-PRONE.,TBD,high
REQ-200646,2025-01-28T06:00:00,crm_sync,inventory,client stakeholder,"URGENT: WE NEED AUDIT EXPORT FOR INVENTORY. USERS SHOULD BE ABLE TO TRACK STATUS, UPLOAD DOCUMENTS, AND RETRY FAILED JOBS. ADMINS WANT PENDING QUEUES AND TURNAROUND TIME. KEEP V1 SIMPLE AND WEB-FIRST.",Please  help  -  Needed  for  enterprise  rollout  next  quarter.,TBD,low
REQ-200647,2025-01-28T07:00:00,meeting_notes,notifications,product manager,"URGENT: Please plan a first release for self-service onboarding. Primary need: retry failed jobs. Secondary need: comment on review. Nice to have: view SLA metrics. Need visibility for daily trend charts.
 Sent from mobile.","Hi team,  Current manual process is slow and error-prone.",TBD,high
REQ-200648,2025-01-28T08:00:00,email,notifications,engineering manager,"URGENT: We need bulk upload for notifications. Users should be able to send alerts, search history, and retry failed jobs. Admins want pending queues and turnaround time. Keep v1 simple and web-first.",Please  help  -  Support  team  gets  repeated  complaints.,2 weeks,medium
REQ-200649,2025-01-28T09:00:00,crm_sync,payments,ops lead,"Hi team,  Please plan a first release for approval workflow. Primary need: filter pending items. Secondary need: view SLA metrics. Nice to have: retry failed jobs. Need visibility for failure reasons.","Hi team,  Current manual process is slow and error-prone.   Thanks.  ",TBD,medium
REQ-200650,2025-01-28T10:00:00,crm_sync,document workflow,sales engineer,"FYI - Please plan a first release for renewal reminder flow. Primary need: comment on review. Secondary need: export CSV. Nice to have: track status. Need visibility for approval bottlenecks.
 Sent from mobile.","Please help - Leadership wants better visibility before scale-up.
 Sent from mobile.",next quarter,low
REQ-200651,2025-01-28T11:00:00,crm_sync,identity,sales engineer,"We need bulk upload for identity. Users should be able to comment on review, view SLA metrics, and track status. Admins want daily trend charts. Keep v1 simple and web-first.   Thanks.  ","Current manual process is slow and error-prone.

This is affecting users.",next quarter,high
REQ-200652,2025-01-28T12:00:00,slack,identity,sales engineer,"Please plan a first release for approval workflow. Primary need: search history. Secondary need: filter pending items. Nice to have: retry failed jobs. Need visibility for approval bottlenecks.
 Sent from mobile.",FYI - Needed for enterprise rollout next quarter.,TBD,high
REQ-200653,2025-01-28T13:00:00,notion,notifications,sales engineer,URGENT: CLIENT ASKED FOR RENEWAL REMINDER FLOW IN NOTIFICATIONS. THE SYSTEM MUST SUPPORT UPLOAD DOCUMENTS. IT SHOULD ALSO ALLOW SEND ALERTS. REPORTING SHOULD INCLUDE FAILURE REASONS.   THANKS.  ,"HI TEAM,  SUPPORT TEAM GETS REPEATED COMPLAINTS.
 SENT FROM MOBILE.",next quarter,high
REQ-200654,2025-01-28T14:00:00,notion,payments,ops lead,"We  need  audit  export  for  payments.  Users  should  be  able  to  send  alerts,  assign  approvers,  and  comment  on  review.  Admins  want  approval  bottlenecks.  Keep  v1  simple  and  web-first.
  Sent  from  mobile.",PLEASE  HELP  -  LEADERSHIP  WANTS  BETTER  VISIBILITY  BEFORE  SCALE-UP.,TBD,low
REQ-200655,2025-01-28T15:00:00,notion,payments,ops lead,"URGENT: We need exception dashboard for payments. Users should be able to comment on review, retry failed jobs, and search history. Admins want pending queues and turnaround time. Keep v1 simple and web-first.

This is affecting users.",URGENT: Support team gets repeated complaints.,TBD,
REQ-200656,2025-01-28T16:00:00,email,notifications,product manager,"Please plan a first release for self-service onboarding. Primary need: retry failed jobs. Secondary need: view SLA metrics. Nice to have: assign approvers. Need visibility for daily trend charts.
 Sent from mobile.",URGENT: Needed for enterprise rollout next quarter.,TBD,low
REQ-200657,2025-01-28T17:00:00,notion,payments,engineering manager,FYI - Please plan a first release for approval workflow. Primary need: search history. Secondary need: export CSV. Nice to have: track status. Need visibility for failure reasons.,"URGENT: NEEDED FOR ENTERPRISE ROLLOUT NEXT QUARTER.
 SENT FROM MOBILE.",TBD,high
