incident_id,timestamp,service_name,environment,severity,incident_title,region,host,log_chunk
INC-300554,2025-01-03T06:10:00,document-service,prod,INFO,s3 upload failure,US,host-c,"PLEASE HELP - 2025-01-03 06:10:00 INFO  DOCUMENT-SERVICE STARTING REQUEST CORRELATIONID=INC-300554
2025-01-03 06:10:00 WARN  DOCUMENT-SERVICE UPLOAD FAILED WITH 403 SIGNATURE MISMATCH
2025-01-03 06:10:02 ERROR DOCUMENT-SERVICE REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-03 06:10:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
2025-01-03 06:10:03 INFO  RETRY-HANDLER RETRYING ATTEMPT=2
 SENT FROM MOBILE."
INC-300555,2025-01-03T06:15:00,pricing-service,dev,ERROR,pricing timeout,EU,host-b,"PLEASE  HELP  -  2025-01-03  06:15:00  INFO    PRICING-SERVICE  STARTING  REQUEST  CORRELATIONID=INC-300555
2025-01-03  06:15:00  WARN    PRICING-SERVICE  TIMEOUT  WHILE  CALLING  PRICING  SERVICE  AFTER  2000MS
2025-01-03  06:15:02  ERROR  PRICING-SERVICE  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-03  06:15:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE"
INC-300556,2025-01-03T06:20:00,pricing-service,dev,INFO,pricing timeout,US,host-a,"Hi team,  2025-01-03 06:20:00 INFO  pricing-service Starting request correlationId=INC-300556
2025-01-03 06:20:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-03 06:20:02 ERROR pricing-service Request failed during downstream call
2025-01-03 06:20:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 06:20:03 INFO  retry-handler Retrying attempt=2
 Sent from mobile."
INC-300557,2025-01-03T06:25:00,gateway,dev,ERROR,cache stampede,IN,host-a,"2025-01-03 06:25:00 INFO  gateway Starting request correlationId=INC-300557
2025-01-03 06:25:00 WARN  gateway Cache miss burst caused latency spike
2025-01-03 06:25:02 ERROR gateway Request failed during downstream call
2025-01-03 06:25:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 06:25:03 INFO  retry-handler Retrying attempt=2"
INC-300558,2025-01-03T06:30:00,notification-worker,dev,INFO,null pointer in notification builder,APAC,host-d,"PLEASE HELP - 2025-01-03 06:30:00 INFO  NOTIFICATION-WORKER STARTING REQUEST CORRELATIONID=INC-300558
2025-01-03 06:30:00 WARN  NOTIFICATION-WORKER NULLPOINTEREXCEPTION AT NOTIFICATIONCOMPOSER
2025-01-03 06:30:02 ERROR NOTIFICATION-WORKER REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-03 06:30:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
 SENT FROM MOBILE."
INC-300559,2025-01-03T06:35:00,pricing-service,qa,INFO,pricing timeout,IN,host-d,"Hi team,  2025-01-03 06:35:00 INFO  pricing-service Starting request correlationId=INC-300559
2025-01-03 06:35:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-03 06:35:02 ERROR pricing-service Request failed during downstream call
2025-01-03 06:35:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 06:35:03 INFO  retry-handler Retrying attempt=2   Thanks.  "
INC-300560,2025-01-03T06:40:00,notification-worker,qa,WARN,null pointer in notification builder,US,host-c,"FYI  -  2025-01-03  06:40:00  INFO    notification-worker  Starting  request  correlationId=INC-300560
2025-01-03  06:40:00  WARN    notification-worker  NullPointerException  at  NotificationComposer
2025-01-03  06:40:02  ERROR  notification-worker  Request  failed  during  downstream  call
2025-01-03  06:40:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-03  06:40:03  INFO    retry-handler  Retrying  attempt=2
  Sent  from  mobile."
INC-300561,2025-01-03T06:45:00,pricing-service,qa,INFO,pricing timeout,US,host-c,"URGENT: 2025-01-03 06:45:00 INFO  pricing-service Starting request correlationId=INC-300561
2025-01-03 06:45:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-03 06:45:02 ERROR pricing-service Request failed during downstream call
2025-01-03 06:45:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 06:45:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-300562,2025-01-03T06:50:00,notification-worker,dev,ERROR,null pointer in notification builder,EU,host-b,"2025-01-03 06:50:00 INFO  notification-worker Starting request correlationId=INC-300562
2025-01-03 06:50:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-03 06:50:02 ERROR notification-worker Request failed during downstream call
2025-01-03 06:50:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300563,2025-01-03T06:55:00,notification-worker,dev,WARN,null pointer in notification builder,APAC,host-c,"FYI  -  2025-01-03  06:55:00  INFO    notification-worker  Starting  request  correlationId=INC-300563
2025-01-03  06:55:00  WARN    notification-worker  NullPointerException  at  NotificationComposer
2025-01-03  06:55:02  ERROR  notification-worker  Request  failed  during  downstream  call
2025-01-03  06:55:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
INC-300564,2025-01-03T07:00:00,notification-worker,qa,ERROR,null pointer in notification builder,US,host-d,"Hi team,  2025-01-03 07:00:00 INFO  notification-worker Starting request correlationId=INC-300564
2025-01-03 07:00:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-03 07:00:02 ERROR notification-worker Request failed during downstream call
2025-01-03 07:00:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 07:00:03 INFO  retry-handler Retrying attempt=2   Thanks.  "
INC-300565,2025-01-03T07:05:00,pricing-service,prod,WARN,pricing timeout,EU,host-d,"Please help - 2025-01-03 07:05:00 INFO  pricing-service Starting request correlationId=INC-300565
2025-01-03 07:05:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-03 07:05:02 ERROR pricing-service Request failed during downstream call
2025-01-03 07:05:02 INFO  gateway Response status=500 path=/api/resource"
INC-300566,2025-01-03T07:10:00,order-service,dev,WARN,db connection pool exhausted,IN,host-b,"FYI  -  2025-01-03  07:10:00  INFO    ORDER-SERVICE  STARTING  REQUEST  CORRELATIONID=INC-300566
2025-01-03  07:10:00  WARN    ORDER-SERVICE  FAILED  TO  OBTAIN  JDBC  CONNECTION
2025-01-03  07:10:02  ERROR  ORDER-SERVICE  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-03  07:10:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE
2025-01-03  07:10:03  INFO    RETRY-HANDLER  RETRYING  ATTEMPT=2      THANKS.    "
INC-300567,2025-01-03T07:15:00,gateway,qa,ERROR,cache stampede,APAC,host-c,"URGENT:  2025-01-03  07:15:00  INFO    gateway  Starting  request  correlationId=INC-300567
2025-01-03  07:15:00  WARN    gateway  Cache  miss  burst  caused  latency  spike
2025-01-03  07:15:02  ERROR  gateway  Request  failed  during  downstream  call
2025-01-03  07:15:02  INFO    gateway  Response  status=500  path=/api/resource      Thanks.    "
INC-300568,2025-01-03T07:20:00,gateway,dev,ERROR,cache stampede,IN,host-a,"URGENT:  2025-01-03  07:20:00  INFO    gateway  Starting  request  correlationId=INC-300568
2025-01-03  07:20:00  WARN    gateway  Cache  miss  burst  caused  latency  spike
2025-01-03  07:20:02  ERROR  gateway  Request  failed  during  downstream  call
2025-01-03  07:20:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-03  07:20:03  INFO    retry-handler  Retrying  attempt=2
  Sent  from  mobile."
INC-300569,2025-01-03T07:25:00,document-service,qa,WARN,s3 upload failure,US,host-d,"2025-01-03 07:25:00 INFO  document-service Starting request correlationId=INC-300569
2025-01-03 07:25:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-03 07:25:02 ERROR document-service Request failed during downstream call
2025-01-03 07:25:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300570,2025-01-03T07:30:00,document-service,qa,ERROR,s3 upload failure,MEA,host-a,"2025-01-03 07:30:00 INFO  document-service Starting request correlationId=INC-300570
2025-01-03 07:30:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-03 07:30:02 ERROR document-service Request failed during downstream call
2025-01-03 07:30:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-300571,2025-01-03T07:35:00,document-service,prod,WARN,s3 upload failure,EU,host-c,"FYI - 2025-01-03 07:35:00 INFO  document-service Starting request correlationId=INC-300571
2025-01-03 07:35:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-03 07:35:02 ERROR document-service Request failed during downstream call
2025-01-03 07:35:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 07:35:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-300572,2025-01-03T07:40:00,notification-worker,prod,INFO,null pointer in notification builder,US,host-d,"2025-01-03  07:40:00  INFO    notification-worker  Starting  request  correlationId=INC-300572
2025-01-03  07:40:00  WARN    notification-worker  NullPointerException  at  NotificationComposer
2025-01-03  07:40:02  ERROR  notification-worker  Request  failed  during  downstream  call
2025-01-03  07:40:02  INFO    gateway  Response  status=500  path=/api/resource

This  is  affecting  users."
INC-300573,2025-01-03T07:45:00,gateway,dev,ERROR,cache stampede,US,host-d,"Hi team,  2025-01-03 07:45:00 INFO  gateway Starting request correlationId=INC-300573
2025-01-03 07:45:00 WARN  gateway Cache miss burst caused latency spike
2025-01-03 07:45:02 ERROR gateway Request failed during downstream call
2025-01-03 07:45:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300574,2025-01-03T07:50:00,document-service,qa,WARN,s3 upload failure,EU,host-c,"Hi team,  2025-01-03 07:50:00 INFO  document-service Starting request correlationId=INC-300574
2025-01-03 07:50:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-03 07:50:02 ERROR document-service Request failed during downstream call
2025-01-03 07:50:02 INFO  gateway Response status=500 path=/api/resource
 Sent from mobile."
INC-300575,2025-01-03T07:55:00,notification-worker,prod,WARN,null pointer in notification builder,EU,host-c,"2025-01-03 07:55:00 INFO  NOTIFICATION-WORKER STARTING REQUEST CORRELATIONID=INC-300575
2025-01-03 07:55:00 WARN  NOTIFICATION-WORKER NULLPOINTEREXCEPTION AT NOTIFICATIONCOMPOSER
2025-01-03 07:55:02 ERROR NOTIFICATION-WORKER REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-03 07:55:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE   THANKS.  "
INC-300576,2025-01-03T08:00:00,pricing-service,dev,WARN,pricing timeout,US,host-d,"Please help - 2025-01-03 08:00:00 INFO  pricing-service Starting request correlationId=INC-300576
2025-01-03 08:00:00 WARN  pricing-service Timeout while calling pricing service after 2000ms
2025-01-03 08:00:02 ERROR pricing-service Request failed during downstream call
2025-01-03 08:00:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 08:00:03 INFO  retry-handler Retrying attempt=2

This is affecting users."
INC-300577,2025-01-03T08:05:00,gateway,dev,ERROR,cache stampede,MEA,host-b,"Hi team,  2025-01-03 08:05:00 INFO  gateway Starting request correlationId=INC-300577
2025-01-03 08:05:00 WARN  gateway Cache miss burst caused latency spike
2025-01-03 08:05:02 ERROR gateway Request failed during downstream call
2025-01-03 08:05:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 08:05:03 INFO  retry-handler Retrying attempt=2   Thanks.  "
INC-300578,2025-01-03T08:10:00,notification-worker,dev,WARN,null pointer in notification builder,APAC,host-d,"FYI - 2025-01-03 08:10:00 INFO  notification-worker Starting request correlationId=INC-300578
2025-01-03 08:10:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-03 08:10:02 ERROR notification-worker Request failed during downstream call
2025-01-03 08:10:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300579,2025-01-03T08:15:00,gateway,prod,WARN,cache stampede,EU,host-d,"URGENT: 2025-01-03 08:15:00 INFO  gateway Starting request correlationId=INC-300579
2025-01-03 08:15:00 WARN  gateway Cache miss burst caused latency spike
2025-01-03 08:15:02 ERROR gateway Request failed during downstream call
2025-01-03 08:15:02 INFO  gateway Response status=500 path=/api/resource

This is affecting users."
INC-300580,2025-01-03T08:20:00,pricing-service,dev,ERROR,pricing timeout,MEA,host-a,"2025-01-03  08:20:00  INFO    pricing-service  Starting  request  correlationId=INC-300580
2025-01-03  08:20:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-03  08:20:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-03  08:20:02  INFO    gateway  Response  status=500  path=/api/resource      Thanks.    "
INC-300581,2025-01-03T08:25:00,document-service,prod,INFO,s3 upload failure,EU,host-d,"Please  help  -  2025-01-03  08:25:00  INFO    document-service  Starting  request  correlationId=INC-300581
2025-01-03  08:25:00  WARN    document-service  Upload  failed  with  403  signature  mismatch
2025-01-03  08:25:02  ERROR  document-service  Request  failed  during  downstream  call
2025-01-03  08:25:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-03  08:25:03  INFO    retry-handler  Retrying  attempt=2"
INC-300582,2025-01-03T08:30:00,pricing-service,dev,WARN,pricing timeout,MEA,host-a,"Please  help  -  2025-01-03  08:30:00  INFO    pricing-service  Starting  request  correlationId=INC-300582
2025-01-03  08:30:00  WARN    pricing-service  Timeout  while  calling  pricing  service  after  2000ms
2025-01-03  08:30:02  ERROR  pricing-service  Request  failed  during  downstream  call
2025-01-03  08:30:02  INFO    gateway  Response  status=500  path=/api/resource
2025-01-03  08:30:03  INFO    retry-handler  Retrying  attempt=2      Thanks.    "
INC-300583,2025-01-03T08:35:00,gateway,prod,INFO,cache stampede,IN,host-c,"FYI - 2025-01-03 08:35:00 INFO  gateway Starting request correlationId=INC-300583
2025-01-03 08:35:00 WARN  gateway Cache miss burst caused latency spike
2025-01-03 08:35:02 ERROR gateway Request failed during downstream call
2025-01-03 08:35:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 08:35:03 INFO  retry-handler Retrying attempt=2
 Sent from mobile."
INC-300584,2025-01-03T08:40:00,notification-worker,dev,WARN,null pointer in notification builder,US,host-d,"URGENT: 2025-01-03 08:40:00 INFO  notification-worker Starting request correlationId=INC-300584
2025-01-03 08:40:00 WARN  notification-worker NullPointerException at NotificationComposer
2025-01-03 08:40:02 ERROR notification-worker Request failed during downstream call
2025-01-03 08:40:02 INFO  gateway Response status=500 path=/api/resource
2025-01-03 08:40:03 INFO  retry-handler Retrying attempt=2"
INC-300585,2025-01-03T08:45:00,gateway,dev,INFO,cache stampede,EU,host-a,"2025-01-03  08:45:00  INFO    gateway  Starting  request  correlationId=INC-300585
2025-01-03  08:45:00  WARN    gateway  Cache  miss  burst  caused  latency  spike
2025-01-03  08:45:02  ERROR  gateway  Request  failed  during  downstream  call
2025-01-03  08:45:02  INFO    gateway  Response  status=500  path=/api/resource"
INC-300586,2025-01-03T08:50:00,notification-worker,dev,INFO,null pointer in notification builder,US,host-d,"PLEASE  HELP  -  2025-01-03  08:50:00  INFO    NOTIFICATION-WORKER  STARTING  REQUEST  CORRELATIONID=INC-300586
2025-01-03  08:50:00  WARN    NOTIFICATION-WORKER  NULLPOINTEREXCEPTION  AT  NOTIFICATIONCOMPOSER
2025-01-03  08:50:02  ERROR  NOTIFICATION-WORKER  REQUEST  FAILED  DURING  DOWNSTREAM  CALL
2025-01-03  08:50:02  INFO    GATEWAY  RESPONSE  STATUS=500  PATH=/API/RESOURCE
2025-01-03  08:50:03  INFO    RETRY-HANDLER  RETRYING  ATTEMPT=2      THANKS.    "
INC-300587,2025-01-03T08:55:00,document-service,prod,WARN,s3 upload failure,US,host-d,"Please help - 2025-01-03 08:55:00 INFO  document-service Starting request correlationId=INC-300587
2025-01-03 08:55:00 WARN  document-service Upload failed with 403 signature mismatch
2025-01-03 08:55:02 ERROR document-service Request failed during downstream call
2025-01-03 08:55:02 INFO  gateway Response status=500 path=/api/resource   Thanks.  "
INC-300588,2025-01-03T09:00:00,gateway,dev,INFO,cache stampede,APAC,host-d,"PLEASE HELP - 2025-01-03 09:00:00 INFO  GATEWAY STARTING REQUEST CORRELATIONID=INC-300588
2025-01-03 09:00:00 WARN  GATEWAY CACHE MISS BURST CAUSED LATENCY SPIKE
2025-01-03 09:00:02 ERROR GATEWAY REQUEST FAILED DURING DOWNSTREAM CALL
2025-01-03 09:00:02 INFO  GATEWAY RESPONSE STATUS=500 PATH=/API/RESOURCE
2025-01-03 09:00:03 INFO  RETRY-HANDLER RETRYING ATTEMPT=2   THANKS.  "
